Date,Latitude,Longitude,Depth,Magnitude,Magnitude Type_MD,Magnitude Type_MH,Magnitude Type_ML,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWR,Magnitude Type_MWW,Status_Reviewed,Cluster
2009-10-09,-11.715,165.978,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-10-09,-13.357,166.503,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-10-09,-9.027,157.959,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-10-10,-14.117,166.691,-0.001780453857957312,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2009-10-10,-24.941,-70.684,-0.5077506104660557,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2009-10-10,-15.66,-173.063,-0.9042419521146808,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,1
2009-10-10,47.851,152.455,1.0912206949682288,0.32492365030182424,0,0,0,0,0,1,0,0,0,1,0
2009-10-11,-22.0,170.248,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-10-11,-13.003,166.116,0.22827789723569936,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-10-12,-17.099,66.688,-1.1346795570743498,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,-1
2009-10-12,-12.414,166.498,0.1679992597066096,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
2009-10-12,-11.682,166.348,0.1679992597066096,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2009-10-12,-14.075,166.253,-0.001780453857957312,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
2009-10-13,52.754,-166.997,-0.35020792569709375,1.4995893705174625,0,0,0,0,0,0,1,0,0,1,3
2009-10-13,44.578,149.129,0.12248922515619512,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-10-13,2.93,128.232,-0.08492244386411088,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-10-13,52.604,-167.118,-0.8383171865251461,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,3
2009-10-14,-14.91,-174.823,-1.1346795570743498,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,1
2009-10-15,52.853,-166.75,-0.5168078356520622,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,3
2009-10-15,1.111,-85.322,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
2009-10-15,-3.058,139.539,1.0364051240502226,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-10-15,3.272,-103.823,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,4
2009-10-15,-3.615,123.16,-0.6588096414813227,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-10-16,-6.534,105.223,0.0747027628396912,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
2009-10-17,-16.365,-171.987,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,1
2009-10-17,-13.015,166.417,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-10-18,-3.651,123.203,-0.4767097801699177,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-10-18,-3.629,123.247,-0.4174987102510487,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2009-10-18,13.704,120.655,1.4030168226546305,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-10-19,-15.437,-172.976,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,1
2009-10-19,-15.36,-172.264,-0.6124405931030527,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
2009-10-22,6.729,-82.579,-0.6124405931030527,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,4
2009-10-22,36.517,70.95,1.5720299656984416,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,0
2009-10-23,-0.844,134.133,-0.7766486867831941,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2009-10-23,-12.196,166.047,-0.11134431444099073,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-10-24,-6.133,130.385,1.2324571259982522,2.3759982262451285,0,0,0,0,0,0,1,0,0,1,0
2009-10-24,-9.896,118.793,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-10-25,-23.091,-179.205,2.3431986701206964,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
2009-10-25,29.566,63.879,1.197544641852064,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-10-27,-59.955,-65.163,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,4
2009-10-28,-15.794,-173.388,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
2009-10-29,18.911,-95.538,-0.6964974037658473,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
2009-10-29,36.391,70.722,1.687920879076489,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
2009-10-30,29.218,129.782,-0.028698574824009872,2.1617537343386948,0,0,0,0,0,0,1,0,0,1,0
2009-10-31,-11.376,166.376,1.260488977541424,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
2009-11-01,-15.505,-173.753,1.0301157635722356,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,1
2009-11-02,-24.121,-175.173,-1.2257513029877642,0.8061302706376628,0,0,0,0,0,1,0,0,0,1,1
2009-11-03,37.504,20.491,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2009-11-04,7.089,126.575,1.1244598760499305,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2009-11-04,36.155,-33.878,-2.376183560563437,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,-1
2009-11-05,12.108,45.907,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-11-05,23.731,120.744,-0.6124405931030527,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-11-05,-52.292,160.703,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-11-06,-23.436,-64.465,-1.713860563815817,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,4
2009-11-07,29.49,86.008,-1.6084196733972487,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2009-11-08,-16.008,167.993,1.538206964564851,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2009-11-08,-8.207,118.631,-0.6124405931030527,1.723646960117397,0,0,0,0,0,0,1,0,0,1,0
2009-11-08,6.7,60.263,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-11-09,-43.462,39.613,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
2009-11-09,-17.239,178.331,2.680126648220151,3.203005017045971,0,0,0,0,0,0,1,0,0,1,0
2009-11-09,-4.466,144.31,1.3007131647243657,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-11-10,8.082,91.899,-0.3892145703205755,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-11-11,9.358,125.531,-0.36562003567185763,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
2009-11-12,-20.979,-178.662,2.6401843232085316,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,1
2009-11-13,-19.394,-70.321,-0.24191895536706004,1.4995893705174625,0,0,0,0,0,0,1,0,0,1,4
2009-11-13,-17.917,-64.095,2.70074469518382,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,4
2009-11-14,-12.201,166.245,-0.5586625601870095,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-11-14,-22.965,-66.641,1.7338941907486207,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,4
2009-11-17,52.123,-131.395,-0.6641034506055781,1.723646960117397,0,0,0,0,0,0,1,0,0,1,3
2009-11-17,52.102,-131.572,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,3
2009-11-18,-53.965,6.484,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
2009-11-20,-0.18,-18.002,-1.713860563815817,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
2009-11-22,-17.794,-178.425,2.5563734286578237,1.2720578817289052,0,0,0,0,0,1,0,0,0,1,1
2009-11-22,-39.634,-74.967,-1.4389716835308148,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,4
2009-11-22,-31.569,179.467,2.3829623220192784,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
2009-11-23,18.083,-105.597,-0.007103755107182044,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2009-11-23,-12.616,166.251,-0.001780453857957312,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-11-24,-20.708,-174.035,-0.6124405931030527,2.1617537343386948,0,0,0,0,0,0,1,0,0,1,1
2009-11-24,-20.693,-174.01,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,1
2009-11-26,13.514,-89.907,0.4506342284109696,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,4
2009-11-28,-10.403,118.885,-0.7766486867831941,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-11-28,-29.216,-177.018,-0.2083881429377946,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
2009-11-28,5.326,126.288,0.0941050559031626,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
2009-11-29,0.415,126.083,0.6281485897293941,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2009-11-29,5.345,126.254,-0.001780453857957312,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-12-01,-17.077,167.643,0.1294554536016824,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-12-02,12.189,125.552,-0.8383171865251461,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2009-12-03,-56.476,-122.321,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,-1
2009-12-06,-10.126,33.87,-1.2257513029877642,-0.17259813241902822,0,0,0,0,0,1,0,0,0,1,-1
2009-12-08,-9.948,33.878,-1.3264264473531984,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,-1
2009-12-09,-54.709,-135.814,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,-1
2009-12-09,-22.15,170.963,0.23244143368315362,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,0
2009-12-09,-0.642,-21.072,-1.1346795570743498,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,-1
2009-12-09,2.759,95.91,-0.47235656032672907,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-12-10,53.417,152.756,2.7735275363053846,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
2009-12-11,-21.056,-174.448,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
2009-12-12,-9.942,33.911,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
2009-12-12,48.827,156.19,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-12-14,-10.028,123.661,0.2489164987592596,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2009-12-14,-5.958,154.444,0.09889469050747685,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-12-16,-55.488,-26.898,-1.0595336815367447,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
2009-12-16,-31.59,-177.84,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,1
2009-12-17,36.463,-9.9,-0.5259517341659772,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,-1
2009-12-17,42.447,-30.565,-1.8880742997353852,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,-1
2009-12-17,51.398,179.963,-0.001780453857957312,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2009-12-18,-17.73,65.867,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,-1
2009-12-19,23.796,121.605,0.18996643642089128,1.2720578817289052,0,0,0,0,0,0,1,0,0,1,0
2009-12-19,2.675,96.062,0.20931416362175073,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,0
2009-12-19,-10.108,33.818,-1.5665649488623015,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,-1
2009-12-23,-1.434,99.393,-0.563428306240144,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2009-12-23,-6.813,125.676,2.565635505404883,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-12-24,42.126,135.008,2.2894806628413695,-0.4278304274304214,0,0,0,0,1,0,0,0,0,0,0
2009-12-24,42.245,134.719,2.2822142392084914,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
2009-12-24,-15.766,-73.978,0.4879200314891524,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2009-12-25,-15.963,-173.059,0.2731084264270453,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,1
2009-12-26,6.482,126.369,0.49898501984913873,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2009-12-26,-5.53,131.205,0.83032225645423,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,0
2009-12-26,-17.299,-176.941,-0.6641034506055781,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
2009-12-27,-3.102,139.653,-1.3923512129427331,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2009-12-29,24.357,94.807,1.1937543548398455,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-12-30,6.52,126.341,-0.028698574824009872,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2009-12-30,32.464,-115.1891667,-1.5705317963007872,-0.17259813241902822,0,0,0,0,1,0,0,0,0,1,4
2009-12-31,-2.008,137.452,-0.563428306240144,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2009-12-31,-59.401,-150.975,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,-1
2009-12-31,-59.395,-151.034,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,-1
2009-12-31,27.319,91.51,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,0
2010-01-02,12.424,141.949,-1.3264264473531984,0.5674992070954865,0,0,0,0,0,1,0,0,0,1,0
2010-01-03,-5.297,145.859,-0.028698574824009872,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2010-01-03,-8.802,-77.718,1.1309711796300965,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,4
2010-01-03,-8.726,157.487,-1.1346795570743498,1.723646960117397,0,0,0,0,0,0,1,0,0,1,0
2010-01-03,-8.783,157.354,-1.1346795570743498,2.7953263836318336,0,0,0,0,0,0,1,0,0,1,0
2010-01-04,-8.917,157.606,-0.138517617703359,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2010-01-04,-8.375,157.087,-0.7766486867831941,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2010-01-05,-58.173,-14.695,-0.9042419521146808,2.1617537343386948,0,0,0,0,0,0,1,0,0,1,2
2010-01-05,-9.019,157.551,-0.7530541521344758,2.1617537343386948,0,0,0,0,0,0,1,0,0,1,0
2010-01-05,-9.05,157.892,-0.001780453857957312,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2010-01-05,-8.89,158.032,-0.3734203247266915,-0.4278304274304214,0,0,0,0,0,0,0,0,0,1,0
2010-01-06,-49.789,164.192,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
2010-01-06,-41.605,-16.568,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,2
2010-01-06,-4.405,151.746,1.639623363549397,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2010-01-07,-53.516,159.28,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2010-01-09,-9.131,157.626,-0.9750543503705478,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
2010-01-10,40.652,-124.6925,-0.18440793806640796,1.4995893705174625,0,0,0,0,1,0,0,0,0,1,4
2010-01-12,-5.417,133.731,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2010-01-12,18.443,-72.571,-0.9042419521146808,2.587159956444221,0,0,0,0,0,0,1,0,0,1,4
2010-01-12,18.387,-72.784,-1.1346795570743498,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,4
2010-01-12,18.452,-72.513,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,0,0,0,1,4
2010-01-13,18.42,-72.861,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2010-01-13,18.404,-72.826,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2010-01-13,18.367,-72.903,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,4
2010-01-13,-15.656,-174.799,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
2010-01-13,-0.687,133.33,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2010-01-14,11.51,142.082,0.049882403644568134,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2010-01-14,-11.964,166.264,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-01-15,-31.728,-177.612,-1.1346795570743498,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,1
2010-01-15,26.746,126.285,1.2966296965316189,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2010-01-15,10.454,-63.475,-1.3158679962450845,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2010-01-16,51.711,177.706,0.33103707754803124,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-01-17,37.938,143.599,-1.4389716835308148,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2010-01-17,-6.122,152.587,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2010-01-17,-57.664,-65.879,-1.713860563815817,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,4
2010-01-18,46.482,153.262,-1.4389716835308148,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2010-01-18,13.728,-90.132,0.4152713695789259,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,4
2010-01-18,38.404,21.961,-2.86429282139149,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-01-18,-12.484,166.293,-1.1346795570743498,-0.4278304274304214,0,0,0,0,0,1,0,0,0,1,0
2010-01-19,-8.997,158.071,0.10128053470049818,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,0
2010-01-19,19.004,-80.804,-1.1346795570743498,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,4
2010-01-20,18.423,-72.823,-1.092204559812088,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,4
2010-01-21,13.551,125.46,-0.7766486867831941,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2010-01-21,8.268,-110.357,-0.9750543503705478,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,4
2010-01-24,-8.205,129.029,-0.563428306240144,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-01-24,-9.18,157.756,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2010-01-24,-18.513,167.897,-0.770695208939004,-0.687580342010761,0,0,0,0,0,1,0,0,0,1,0
2010-01-25,30.964,130.888,0.07959039550602384,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2010-01-25,-18.599,-173.696,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
2010-01-25,-8.498,-74.466,1.3471072332019522,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,4
2010-01-27,-14.1,-14.554,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,-1
2010-01-27,13.639,125.486,-0.1728143861679273,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,0
2010-01-28,-23.357,-66.712,1.6806475415580076,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,4
2010-01-29,-18.948,169.665,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2010-01-29,1.634,-90.281,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,4
2010-01-29,1.585,-90.602,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2010-01-30,-57.638,-141.462,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,-1
2010-02-01,-6.112,154.463,-0.08492244386411088,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
2010-02-04,-19.434,-173.857,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
2010-02-04,40.4123333,-124.9613333,-0.3873054186307683,0.02843908061146327,0,0,0,0,1,0,0,0,0,1,4
2010-02-06,46.836,152.731,-0.14466252700223597,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,0
2010-02-06,-16.004,-172.737,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
2010-02-07,23.488,123.615,-0.47235656032672907,1.0409430729240485,0,0,0,0,0,0,1,0,0,1,0
2010-02-07,-23.225,-66.564,1.8105765799541034,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2010-02-07,-23.319,-179.877,2.5946498247911403,0.07827100303776077,0,0,0,0,0,0,1,0,0,1,1
2010-02-07,-23.335,-179.877,2.604244456871728,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
2010-02-09,15.893,-96.861,0.11781669700498107,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
2010-02-09,-15.053,-173.492,-1.1346795570743498,0.5674992070954865,0,0,0,0,0,0,1,0,0,1,1
2010-02-10,-7.048,154.855,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,1,0,0,0,1,0
2010-02-11,-40.593,-16.769,-1.1346795570743498,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,2
2010-02-11,-9.905,113.845,0.34959164312469376,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,0
2010-02-11,34.0,25.393,-0.8383171865251461,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-02-12,-33.622,-68.789,1.3580423991624526,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,4
2010-02-13,-21.902,-174.767,-1.0515375670681963,0.5674992070954865,0,0,0,0,0,1,0,0,0,1,1
2010-02-15,-7.217,128.723,1.202825911293471,0.8061302706376628,0,0,0,0,0,0,1,0,0,1,0
2010-02-17,-29.756,-177.836,0.23244143368315362,0.07827100303776077,0,0,0,0,0,1,0,0,0,1,1
2010-02-18,42.587,130.703,2.651980115413128,2.3759982262451285,0,0,0,0,0,1,0,0,0,1,0
2010-02-19,-21.84,-175.115,-1.1346795570743498,-0.17259813241902822,0,0,0,0,0,0,1,0,0,1,1
2010-02-20,-13.507,166.806,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-02-22,-21.511,-173.778,-0.056397038914586944,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,1
2010-02-22,-23.626,-176.036,-0.7766486867831941,0.32492365030182424,0,0,0,0,0,0,1,0,0,1,1
2010-02-22,-23.738,-175.917,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,1
2010-02-22,-23.66,-175.915,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,1
2010-02-23,15.967,-91.26,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,4
2010-02-25,11.176,-86.126,-0.31641355510786917,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,4
2010-02-26,-55.758,-4.758,-1.5665649488623015,-0.687580342010761,0,0,0,0,0,0,1,0,0,1,2
2010-02-26,23.784,122.816,0.05489832121447996,-0.9520106862444903,0,0,0,0,0,0,1,0,0,1,0
2010-02-26,6.484,126.802,0.9050945862080034,-0.4278304274304214,0,0,0,0,0,0,1,0,0,1,0
2010-02-26,25.93,128.425,-0.312731353622927,2.587159956444221,0,0,0,0,0,0,1,0,0,1,0
2010-02-27,-36.122,-72.898,-0.39320426339397135,5.9455214899994635,0,0,0,0,0,0,0,0,1,1,4
2010-02-27,-54.027,-133.64,-1.1346795570743498,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,-1
2010-02-27,-33.655,-72.033,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-31.663,-69.141,0.11781669700498107,0.32492365030182424,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-34.867,-72.614,-0.001780453857957312,0.8061302706376628,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-34.35,-72.197,-0.007103755107182044,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-33.912,-72.107,-0.001780453857957312,-0.17259813241902822,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-33.878,-71.943,-0.001780453857957312,0.32492365030182424,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-36.924,-73.594,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-38.032,-73.393,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-33.821,-72.132,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-36.869,-72.673,-0.001780453857957312,0.32492365030182424,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-35.133,-72.176,-0.06486560338182061,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-37.773,-75.048,-0.001780453857957312,3.402674587649325,0,0,0,0,0,0,1,0,0,1,4
2010-02-27,-33.304,-71.579,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-34.749,-72.427,-0.001780453857957312,0.5674992070954865,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-34.872,-72.433,-0.001780453857957312,-0.4278304274304214,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-33.027,-72.439,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-38.495,-75.326,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-33.443,-71.525,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-38.16,-73.652,-0.001780453857957312,-0.17259813241902822,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-33.717,-72.163,-0.001780453857957312,-0.687580342010761,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-37.878,-73.545,-0.5168078356520622,0.32492365030182424,0,0,0,0,1,0,0,0,0,0,4
2010-02-27,-33.281,-71.955,-0.001780453857957312,0.32492365030182424,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-38.191,-73.694,-0.001780453857957312,0.07827100303776077,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-34.373,-73.965,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,4
2010-02-27,-36.129,-73.257,-0.001780453857957312,-0.9520106862444903,0,0,0,0,0,0,0,0,0,1,4
